// Custom Mob Skill Database
//
// Structure of Database:
// MobID,Dummy value (info only),State,SkillID,SkillLv,Rate,CastTime,Delay,Cancelable,Target,Condition type,Condition value,val1,val2,val3,val4,val5,Emotion,Chat
//
// RATE: the chance of the skill being casted when the condition is fulfilled (10000 = 100%).
// DELAY: the time (in milliseconds) before attempting to recast the same skill.
//
// STATE:
//	any (except dead) / idle (in standby) / walk (in movement) / dead (on killed) /
//	loot /attack / angry (like attack, except player has not attacked mob yet) /
//	chase (following target, after being attacked) / follow (following target,
//	without being attacked) / anytarget (attack+angry+chase+follow)
//
// TARGET:
//	target (current target) / self / friend / master / randomtarget (any enemy within skill's range)
//
//	The following are for ground-skills, a random target tile is selected from the specified area:
//	    around1 (3x3 area around self) / around2 (5x5 area around self) /
//	    around3 (7x7 area around self) / around4 (9x9 area around self) /
//	    around5 (3x3 area around target) / around6 (5x5 area around target) /
//	    around7 (7x7 area around target) / around8 (9x9 area around target) /
//	    around = around4
//
// CONDITION:
//	always			Unconditional (no condition value).
//	onspawn			When mob spawns/respawns (no condition value).
//	myhpltmaxrate		When mob's HP drops to the specified %.
//	myhpinrate		When mob's HP is in a certain % range (condition value = lower bound, val1 = upper bound).
//	mystatuson		If mob has the specified abnormality in status.
//	mystatusoff		If mob has ended the specified abnormality in status.
//	friendhpltmaxrate	When mob's friend's HP drops to the specified %.
//	friendhpinrate		When mob's friend's HP is in a certain % range (condition value = lower bound, val1 = upper bound).
//	friendstatuson		If friend has the specified abnormality in status.
//	friendstatusoff		If friend has ended the specified abnormality in status.
//	attackpcgt		When attack PCs become greater than specified number.
//	attackpcge		When attack PCs become greater than or equal to the specified number.
//	slavelt			When number of slaves is less than the original specified number.
//	slavele			When number of slaves is less than or equal to the original specified number.
//	closedattacked		When close range melee attacked (no condition value).
//	longrangeattacked	When long range attacked, ex. bows, guns, ranged skills (no condition value).
//	skillused		When the specified skill is used on the mob.
//	afterskill		After mob casts the specified skill.
//	casttargeted		When a target is in cast range (no condition value).
//	rudeattacked		When mob is rude attacked (no condition value).
//	mobnearbygt		When monsters in range become greater than specified number.
//	groundattacked		When mob is hit by ground targeted skill (no condition value).
//	damagedgt		When single attack deals greater damage than specified number.
//	alchemist		When mob has a special AI, is not trickcasting, and is wounded (no condition value).
//	trickcasting		Used once mob started moving through NPC_RANDOMMOVE until disabled (no condition value).
//
//	Status abnormalities specified through the statuson/statusoff system:
//	    anybad (any type of state change) / stone / freeze / stun / sleep /
//	    poison / curse / silence / confusion / blind / hiding / sight (unhidden)
//
// Note: if a negative MobID is provided, the skill will be treated as 'global':
//	-1: added for all boss types.
//	-2: added for all normal types.
//	-3: added for all mobs.


// MobID,Dummy value (info only),State,SkillID,SkillLv,Rate,CastTime,Delay,Cancelable,Target,Condition type,Condition value,val1,val2,val3,val4,val5,Emotion,Chat

// Faceworm Add
//30049,Marie Agnes@AL_PNEUMA,attack,25,1,5000,0,10000,yes,self,longrangeattacked,,,,,,,19,
//30049,Marie Agnes@AL_PNEUMA,idle,25,1,10000,0,0,yes,self,longrangeattacked,,,,,,,,
//30049,Marie Agnes@HN_NAPALM_VULCAN_STRIKE,attack,5460,5,2000,250,10000,no,target,always,0,,,,,,32,
//30049,Marie Agnes@HN_GROUND_GRAVITATION,attack,5459,5,2000,700,10000,no,self,always,0,,,,,,18,
//30049,Marie Agnes@HN_HELLS_DRIVE,attack,5458,5,2000,700,10000,no,self,always,0,,,,,,6,
//30049,Marie Agnes@HN_JACK_FROST_NOVA,attack,5457,5,2000,700,10000,no,target,always,0,,,,,,16,
//30049,Marie Agnes@HN_JUPITEL_THUNDER_STORM,attack,5456,5,2000,700,10000,no,target,always,0,,,,,,5,
//30049,Marie Agnes@HN_OVERCOMING_CRISIS,idle,5505,5,10000,0,300000,yes,self,always,0,,,,,,,
//30049,Marie Agnes@HN_OVERCOMING_CRISIS,attack,5505,5,10000,0,300000,yes,self,always,0,,,,,,,
//30049,Marie Agnes@HN_RULEBREAK,idle,5462,1,10000,500,300000,no,self,always,0,,,,,,,
//30049,Marie Agnes@HP_ASSUMPTIO,idle,361,5,10000,1000,10000,no,friend,friendhpltmaxrate,100,,,,,,,
//30049,Marie Agnes@HP_ASSUMPTIO,idle,361,5,10000,1000,10000,no,self,always,,,,,,,,
//30049,Marie Agnes@MG_LIGHTNINGBOLT,chase,20,10,2000,500,10000,no,target,always,0,,,,,,,
//30049,Marie Agnes@MG_NAPALMBEAT,chase,11,10,2000,0,10000,yes,target,always,0,,,,,,,
//30049,Marie Agnes@MG_COLDBOLT,chase,14,10,2000,500,10000,no,target,always,0,,,,,,,
//30049,Marie Agnes@WZ_EARTHSPIKE,chase,90,5,2000,500,10000,no,target,always,0,,,,,,,
//30049,Marie Agnes@MG_FIREBALL,chase,17,10,2000,0,10000,yes,target,always,0,,,,,,,
//30049,Marie Agnes@MG_SOULSTRIKE,chase,13,10,2000,250,10000,no,target,always,0,,,,,,,
//30049,Marie Agnes@MG_FIREWALL,chase,18,10,2000,250,10000,no,target,always,0,,,,,,,
//30049,Marie Agnes@MG_SAFETYWALL,attack,12,10,800,0,10000,yes,self,always,,,,,,,,
//30049,Marie Agnes@NPC_CHEAL,attack,729,5,1500,500,3000,yes,friend,friendhpltmaxrate,99,,,,,,3,
//30049,Marie Agnes@NPC_CHEAL,attack,729,5,1500,500,3000,yes,self,myhpltmaxrate,99,,,,,,3,
//30049,Marie Agnes@NPC_CHEAL,idle,729,5,2000,500,2000,yes,friend,friendhpltmaxrate,99,,,,,,3,
//30049,Marie Agnes@NPC_DEADLYCURSE,attack,776,1,10000,500,15000,no,target,always,0,,,,,,,
//30049,Marie Agnes@NPC_HOLYATTACK,attack,189,10,800,500,10000,yes,target,always,,,,,,,,
//30049,Marie Agnes@NPC_LEX_AETERNA,attack,727,2,2000,0,5000,no,target,always,,,,,,,,
//30049,Marie Agnes@NPC_MAXPAIN,chase,716,9,5000,0,60000,no,self,longrangeattacked,,,,,,,19,
//30049,Marie Agnes@NPC_MAXPAIN,idle,716,3,10000,1000,10000,no,self,rudeattacked,,,,,,,19,
//30049,Marie Agnes@NPC_WIDESILENCE2,attack,757,2,2000,1000,10000,no,self,always,,,,,,,,
//30049,Marie Agnes@PR_LEXAETERNA,attack,78,1,800,0,10000,yes,target,always,,,,,,,29,
//30049,Marie Agnes@PR_LEXAETERNA,chase,78,1,800,0,10000,yes,target,always,,,,,,,29,
//30049,Marie Agnes@WZ_HEAVENDRIVE,chase,91,5,2000,500,10000,no,target,always,0,,,,,,,
//30049,Marie Agnes@WZ_QUAGMIRE,attack,92,5,2000,500,10000,no,target,always,0,,,,,,,
//30049,Marie Agnes@WZ_QUAGMIRE,chase,92,5,2000,500,10000,no,target,always,0,,,,,,,
//30049,Marie Agnes@WZ_HEAVENDRIVE,attack,91,5,2000,500,10000,no,target,always,0,,,,,,,
//30049,Marie Agnes@WZ_VERMILION,attack,85,10,2000,700,10000,no,target,always,0,,,,,,,
//30049,Marie Agnes@WZ_METEOR,attack,83,10,2000,700,10000,no,target,always,0,,,,,,,
//30049,Marie Agnes@WZ_JUPITEL,attack,84,7,2000,500,10000,no,target,always,0,,,,,,,
//30049,Marie Agnes@WZ_FROSTNOVA,attack,88,10,2000,500,10000,no,self,always,0,,,,,,,
//30049,Marie Agnes@WZ_STORMGUST,attack,89,10,2000,700,10000,no,target,always,0,,,,,,,
//30049,Marie Agnes@HN_RULEBREAK,attack,5462,1,10000,500,300000,no,self,always,0,,,,,,,
//30049,Marie Agnes@HN_METEOR_STORM_BUSTER,attack,5455,5,2000,700,10000,no,target,always,0,,,,,,29,
//30050,Flint Manfred@ASC_METEORASSAULT,attack,406,10,2000,250,10000,no,self,always,0,,,,,,,
//30050,Flint Manfred@CR_SHIELDBOOMERANG,chase,251,5,2000,0,10000,yes,target,always,0,,,,,,,
//30050,Flint Manfred@AL_DECAGI,chase,30,10,1500,0,10000,yes,target,always,,,,,,,,
//30050,Flint Manfred@AL_INCAGI,attack,29,10,1500,0,240000,yes,self,always,,,,,,,2,
//30050,Flint Manfred@AL_PNEUMA,attack,25,1,5000,0,10000,yes,self,longrangeattacked,,,,,,,19,
//30050,Flint Manfred@AL_PNEUMA,idle,25,1,10000,0,0,yes,self,longrangeattacked,,,,,,,,
//30050,Flint Manfred@CR_SHIELDCHARGE,chase,250,5,2000,0,10000,yes,target,always,0,,,,,,,
//30050,Flint Manfred@RG_BACKSTAP,chase,212,5,2000,0,10000,yes,target,always,0,,,,,,,
//30050,Flint Manfred@HN_BREAKINGLIMIT,attack,5461,1,10000,500,300000,no,self,always,0,,,,,,,
//30050,Flint Manfred@HN_BREAKINGLIMIT,idle,5461,1,10000,500,300000,no,self,always,0,,,,,,,
//30050,Flint Manfred@HN_MEGA_SONIC_BLOW,attack,5452,5,2000,250,10000,no,target,always,0,,,,,,7,
//30050,Flint Manfred@HN_SHIELD_CHAIN_RUSH,attack,5453,5,2000,500,10000,no,target,always,0,,,,,,18,
//30050,Flint Manfred@HN_OVERCOMING_CRISIS,attack,5505,5,10000,0,300000,yes,self,always,0,,,,,,,
//30050,Flint Manfred@ASC_BREAKER,attack,379,10,2000,0,10000,yes,target,always,0,,,,,,,
//30050,Flint Manfred@AC_CONCENTRATION,attack,45,5,10000,0,240000,yes,self,always,0,,,,,,,
//30050,Flint Manfred@HN_OVERCOMING_CRISIS,idle,5505,5,10000,0,300000,yes,self,always,0,,,,,,,
//30050,Flint Manfred@AC_CONCENTRATION,idle,45,5,10000,0,240000,yes,self,always,0,,,,,,,
//30050,Flint Manfred@HN_SPIRAL_PIERCE_MAX,attack,5454,5,2000,500,10000,no,target,always,0,,,,,,36,
//30050,Flint Manfred@HP_ASSUMPTIO,idle,361,5,10000,1000,10000,no,friend,friendhpltmaxrate,100,,,,,,,
//30050,Flint Manfred@HP_ASSUMPTIO,idle,361,5,10000,1000,10000,no,self,always,,,,,,,,
//30050,Flint Manfred@MG_FIREWALL,chase,18,10,2000,250,10000,no,target,always,0,,,,,,,
//30050,Flint Manfred@MG_SAFETYWALL,attack,12,10,800,0,10000,yes,self,always,,,,,,,,
//30050,Flint Manfred@NPC_CHEAL,attack,729,5,1500,500,3000,yes,friend,friendhpltmaxrate,99,,,,,,3,
//30050,Flint Manfred@NPC_CHEAL,attack,729,5,1500,500,3000,yes,self,myhpltmaxrate,99,,,,,,3,
//30050,Flint Manfred@NPC_CHEAL,idle,729,5,2000,500,2000,yes,friend,friendhpltmaxrate,99,,,,,,3,
//30050,Flint Manfred@NPC_EARTHQUAKE_K,attack,750,6,2000,1000,60000,no,self,always,,,,,,,,
//30050,Flint Manfred@NPC_IGNITIONBREAK,attack,740,5,1500,500,15000,no,self,always,,,,,,,,
//30050,Flint Manfred@NPC_LEASH,attack,747,5,5000,250,40000,no,target,longrangeattacked,0,,,,,,30,
//30050,Flint Manfred@NPC_LEX_AETERNA,attack,727,2,2000,0,5000,no,target,always,,,,,,,,
//30050,Flint Manfred@NPC_MAXPAIN,attack,716,9,400,1000,60000,no,self,myhpltmaxrate,30,,,,,,,
//30050,Flint Manfred@NPC_MAXPAIN,idle,716,3,10000,1000,10000,no,self,rudeattacked,,,,,,,19,
//30050,Flint Manfred@NPC_POWERUP,attack,349,1,800,0,30000,yes,self,always,,,,,,,,
//30050,Flint Manfred@NPC_WIDEBLEEDING2,attack,756,2,100,1000,10000,no,self,always,,,,,,,,
//30050,Flint Manfred@PR_LEXAETERNA,attack,78,1,800,0,10000,yes,target,always,,,,,,,29,
//30050,Flint Manfred@PR_LEXAETERNA,chase,78,1,800,0,10000,yes,target,always,,,,,,,29,
//30050,Flint Manfred@SM_ENDURE,chase,8,10,2000,0,30000,yes,self,always,,,,,,,,
//30050,Flint Manfred@SM_MAGNUM,attack,7,9,800,0,10000,yes,self,attackpcge,2,,,,,,,
//30050,Flint Manfred@SM_PROVOKE,chase,6,10,800,500,10000,no,target,always,,,,,,,29,
//30050,Flint Manfred@WZ_QUAGMIRE,attack,92,5,2000,500,10000,no,target,always,0,,,,,,,
//30050,Flint Manfred@WZ_QUAGMIRE,chase,92,5,2000,500,10000,no,target,always,0,,,,,,,
//30050,Flint Manfred@HN_DOUBLEBOWLINGBASH,attack,5451,5,2000,250,10000,no,target,always,0,,,,,,6,
//30050,Flint Manfred@MC_MAMMONITE,attack,42,10,2000,500,10000,no,target,always,0,,,,,,,
//30050,Flint Manfred@SM_BASH,attack,5,10,2000,0,10000,yes,target,always,0,,,,,,,
//30050,Flint Manfred@RK_SONICWAVE,attack,2002,7,2000,700,10000,no,target,always,0,,,,,,,
//30051,Vincent Walter@NW_BASIC_GRENADE,attack,5410,5,2000,500,10000,no,target,always,0,,,,,,,
//30051,Vincent Walter@RL_S_STORM,attack,2557,5,2000,0,10000,yes,target,always,0,,,,,,,
//30051,Vincent Walter@GS_GATLINGFEVER,idle,517,10,10000,500,165000,no,self,always,0,,,,,,,
//30051,Vincent Walter@GS_GATLINGFEVER,attack,517,10,10000,500,165000,no,self,always,0,,,,,,,
//30051,Vincent Walter@GS_MADNESSCANCEL,idle,504,1,10000,0,15000,yes,self,always,0,,,,,,,
//30051,Vincent Walter@NPC_AGIUP,attack,350,1,1500,0,25000,yes,self,always,,,,,,,,
//30051,Vincent Walter@NPC_AGIUP,idle,350,5,3000,0,50000,yes,self,always,,,,,,,,
//30051,Vincent Walter@NPC_BLEEDING2,attack,764,5,500,500,10000,no,target,always,,,,,,,,
//30051,Vincent Walter@NPC_CRITICALSLASH,attack,170,5,2000,0,10000,yes,target,always,0,,,,,,,
//30051,Vincent Walter@NPC_CRITICALWOUND,attack,673,1,800,500,10000,no,target,always,,,,,,,5,
//30051,Vincent Walter@NPC_WIDECURSE2,attack,761,3,800,700,10000,no,self,always,,,,,,,,
//30051,Vincent Walter@NPC_WIDELEASH,idle,748,5,10000,250,5000,no,self,rudeattacked,0,,,,,,30,
//30051,Vincent Walter@NPC_WINDATTACK,attack,187,7,2000,0,10000,yes,target,always,0,,,,,,,
//30051,Vincent Walter@NW_MISSION_BOMBARD,attack,5415,5,2000,500,10000,no,target,always,0,,,,,,,
//30051,Vincent Walter@NW_HIDDEN_CARD,attack,5414,10,10000,1000,300000,no,self,always,0,,,,,,,
//30051,Vincent Walter@NW_WILD_FIRE,attack,5409,5,2000,500,10000,no,target,always,0,,,,,,23,
//30051,Vincent Walter@NW_SPIRAL_SHOOTING,attack,5407,5,2000,700,10000,no,target,always,0,,,,,,32,
//30051,Vincent Walter@NW_MAGAZINE_FOR_ONE,attack,5408,5,2000,500,10000,no,target,always,0,,,,,,36,
//30051,Vincent Walter@NW_ONLY_ONE_BULLET,attack,5406,5,2000,500,10000,no,target,always,0,,,,,,29,
//30051,Vincent Walter@NW_WILD_SHOT,attack,5500,5,2000,700,10000,no,target,always,0,,,,,,2,
//30051,Vincent Walter@NW_MIDNIGHT_FALLEN,attack,5501,5,2000,500,10000,no,target,always,0,,,,,,18,
//30051,Vincent Walter@RL_BANISHING_BUSTER,attack,2554,5,2000,500,10000,no,target,always,0,,,,,,,
//30051,Vincent Walter@RL_AM_BLAST,attack,2569,5,2000,0,10000,yes,target,always,0,,,,,,,
//30051,Vincent Walter@RL_FIRE_RAIN,attack,2567,5,2000,0,10000,yes,target,always,0,,,,,,,
//30051,Vincent Walter@NW_AUTO_FIRING_LAUNCHER,attack,5413,5,10000,1000,240000,no,self,always,0,,,,,,,
//30051,Vincent Walter@NW_HASTY_FIRE_IN_THE_HOLE,attack,5411,5,2000,500,10000,no,target,always,0,,,,,,,
//30051,Vincent Walter@NW_THE_VIGILANTE_AT_NIGHT,attack,5405,5,2000,0,10000,yes,self,always,0,,,,,,28,
//30051,Vincent Walter@NW_HIDDEN_CARD,idle,5414,10,10000,1000,300000,no,self,always,0,,,,,,,
//30051,Vincent Walter@RL_HAMMER_OF_GOD,attack,2571,10,2000,0,10000,yes,target,always,0,,,,,,,
//30051,Vincent Walter@RL_C_MARKER,attack,2560,1,10000,0,30000,yes,target,always,0,,,,,,,
//30051,Vincent Walter@RL_D_TAIL,attack,2566,10,2000,1000,10000,no,target,always,0,,,,,,,
//30051,Vincent Walter@GS_MADNESSCANCEL,attack,504,1,10000,0,90000,yes,self,always,0,,,,,,,
//30051,Vincent Walter@GS_DISARM,attack,513,5,2000,0,10000,yes,target,always,0,,,,,,,
//30052,Shiranui Sakura@KO_IZAYOI,attack,3022,5,2000,500,10000,no,self,always,0,,,,,,3,
//30052,Shiranui Sakura@NJ_BAKUENRYU,attack,536,5,2000,1000,10000,no,target,always,0,,,,,,,
//30052,Shiranui Sakura@NJ_HUUJIN,chase,540,10,2000,500,10000,no,target,always,0,,,,,,,
//30052,Shiranui Sakura@NJ_HYOUSENSOU,chase,537,10,2000,500,10000,no,target,always,0,,,,,,,
//30052,Shiranui Sakura@NJ_HYOUSYOURAKU,attack,539,5,2000,1000,10000,no,self,always,0,,,,,,,
//30052,Shiranui Sakura@NJ_KAENSIN,attack,535,10,2000,0,10000,yes,self,always,0,,,,,,,
//30052,Shiranui Sakura@NJ_KAMAITACHI,attack,542,5,2000,1000,10000,no,target,always,0,,,,,,,
//30052,Shiranui Sakura@NJ_KOUENKA,chase,534,10,2000,500,10000,no,target,always,0,,,,,,,
//30052,Shiranui Sakura@NJ_NEN,idle,543,5,10000,0,90000,yes,self,always,0,,,,,,,
//30052,Shiranui Sakura@NPC_WIDELEASH,idle,748,5,10000,250,5000,no,self,rudeattacked,0,,,,,,30,
//30052,Shiranui Sakura@NPC_WIDESLEEP2,attack,760,3,2000,1000,10000,no,self,always,,,,,,,,
//30052,Shiranui Sakura@OB_ZANGETSU,attack,3026,5,10000,500,120000,no,self,always,0,,,,,,3,
//30052,Shiranui Sakura@SS_ANTENPOU,attack,5492,5,2000,500,10000,no,self,always,0,,,,,,21,
//30052,Shiranui Sakura@SS_ANKOKURYUUAKUMU,attack,5495,1,2000,1000,10000,no,self,always,0,,,,,,32,
//30052,Shiranui Sakura@SS_KINRYUUHOU,attack,5491,5,2000,500,10000,no,target,always,0,,,,,,23,
//30052,Shiranui Sakura@SS_RAIDENPOU,attack,5490,5,2000,500,10000,no,target,always,0,,,,,,29,
//30052,Shiranui Sakura@SS_REIKETSUHOU,attack,5489,5,2000,500,10000,no,target,always,0,,,,,,31,
//30052,Shiranui Sakura@SS_SEKIENHOU,attack,5488,5,2000,500,10000,no,target,always,0,,,,,,33,
//30052,Shiranui Sakura@SS_TOKEDASU,attack,5476,5,2000,1000,1000,no,target,always,0,,,,,,,
//30053,Shinkiro Ryuuga@AS_CLOAKING,chase,135,1,2000,200,5000,no,self,always,,,,,,,,
//30053,Shinkiro Ryuuga@AS_CLOAKING,idle,135,1,2000,200,5000,no,self,always,,,,,,,,
//30053,Shinkiro Ryuuga@KG_KAGEMUSYA,attack,3025,5,2000,0,10000,no,self,always,0,,,,,,16,
//30053,Shinkiro Ryuuga@KG_KYOMU,attack,3024,5,2000,0,10000,yes,target,always,0,,,,,,18,
//30053,Shinkiro Ryuuga@KO_HUUMARANKA,attack,3009,10,2000,700,10000,no,target,always,0,,,,,,2,
//30053,Shinkiro Ryuuga@KO_HUUMARANKA,chase,3009,10,2000,700,10000,no,target,always,0,,,,,,2,
//30053,Shinkiro Ryuuga@KO_JYUMONJIKIRI,attack,3004,10,2000,0,10000,yes,target,always,0,,,,,,,
//30053,Shinkiro Ryuuga@KO_SETSUDAN,attack,3005,5,2000,0,0,yes,target,always,0,,,,,,,
//30053,Shinkiro Ryuuga@NJ_KIRIKAGE,attack,530,5,2000,0,10000,yes,target,always,0,,,,,,29,
//30053,Shinkiro Ryuuga@NJ_NEN,idle,543,5,10000,0,90000,yes,self,always,0,,,,,,,
//30053,Shinkiro Ryuuga@NJ_UTSUSEMI,attack,531,5,1500,0,10000,yes,self,always,0,,,,,,,
//30053,Shinkiro Ryuuga@NPC_DARKNESSATTACK,attack,190,4,800,500,10000,no,target,always,,,,,,,,
//30053,Shinkiro Ryuuga@NPC_LEASH,attack,747,5,5000,250,40000,no,target,longrangeattacked,0,,,,,,30,
//30053,Shinkiro Ryuuga@NPC_MAXPAIN,attack,716,9,1000,1000,60000,no,self,myhpltmaxrate,30,,,,,,,
//30053,Shinkiro Ryuuga@NPC_MAXPAIN,idle,716,3,10000,1000,10000,no,self,rudeattacked,,,,,,,19,
//30053,Shinkiro Ryuuga@SS_FUUMAKOUCHIKU,attack,5484,5,2000,500,10000,no,target,always,0,,,,,,,
//30053,Shinkiro Ryuuga@SS_FUUMASHOUAKU,attack,5483,5,2000,1000,10000,no,target,always,0,,,,,,,
//30053,Shinkiro Ryuuga@SS_HITOUAKUMU,attack,5494,1,2000,1000,10000,no,self,always,0,,,,,,33,
//30053,Shinkiro Ryuuga@SS_KAGEAKUMU,attack,5493,1,2000,1000,10000,yes,self,always,0,,,,,,,
//30053,Shinkiro Ryuuga@SS_KAGEGARI,attack,5480,5,2000,0,10000,yes,target,always,0,,,,,,,
//30053,Shinkiro Ryuuga@SS_KAGEGISSEN,attack,5482,5,2000,0,10000,yes,target,always,0,,,,,,,
//30053,Shinkiro Ryuuga@SS_KAGENOMAI,attack,5481,5,2000,0,10000,yes,target,always,0,,,,,,,
//30053,Shinkiro Ryuuga@SS_KUNAIKAITEN,attack,5486,5,2000,0,10000,yes,self,always,0,,,,,,32,
//30053,Shinkiro Ryuuga@SS_KUNAIKUSSETSU,attack,5487,5,2000,750,10000,no,self,always,0,,,,,,7,
//30053,Shinkiro Ryuuga@SS_KUNAIWAIKYOKU,attack,5485,5,2000,250,10000,no,target,always,0,,,,,,23,
//30053,Shinkiro Ryuuga@SS_SHIMIRU,attack,5477,1,2000,0,10000,no,target,always,0,,,,,,,
//30053,Shinkiro Ryuuga@SS_SHINKIROU,attack,5479,1,2000,0,15000,no,around2,always,0,,,,,,29,
//30054,Sky Emperor Chaeyoung@MO_BODYRELOCATION,chase,264,1,2000,500,10000,no,target,always,0,,,,,,,
//30054,Sky Emperor Chaeyoung@NPC_CRITICALSLASH,attack,170,1,800,250,10000,no,target,always,,,,,,,,
//30054,Sky Emperor Chaeyoung@NPC_LEASH,attack,747,5,5000,250,40000,no,target,longrangeattacked,0,,,,,,30,
//30054,Sky Emperor Chaeyoung@NPC_WIDEBLEEDING2,attack,756,4,2000,1000,9000,no,self,always,,,,,,,,
//30054,Sky Emperor Chaeyoung@NPC_WIDELEASH,idle,748,5,10000,250,5000,no,self,rudeattacked,0,,,,,,30,
//30054,Sky Emperor Chaeyoung@SJ_FALLINGSTAR,attack,2584,10,10000,0,300000,yes,self,always,0,,,,,,,
//30054,Sky Emperor Chaeyoung@SJ_FLASHKICK,attack,2580,7,2000,0,10000,yes,target,always,0,,,,,,,
//30054,Sky Emperor Chaeyoung@SJ_FULLMOONKICK,attack,2576,10,2000,0,10000,yes,self,always,0,,,,,,,
//30054,Sky Emperor Chaeyoung@SJ_LIGHTOFMOON,attack,2574,5,2000,0,60000,yes,self,always,0,,,,,,,
//30054,Sky Emperor Chaeyoung@SJ_LIGHTOFSUN,attack,2590,5,10000,0,60000,yes,self,always,0,,,,,,,
//30054,Sky Emperor Chaeyoung@SJ_NEWMOONKICK,attack,2579,7,2000,0,10000,yes,self,always,0,,,,,,,
//30054,Sky Emperor Chaeyoung@SJ_PROMINENCEKICK,attack,2593,7,2000,0,10000,yes,target,always,0,,,,,,,
//30054,Sky Emperor Chaeyoung@SJ_SOLARBURST,attack,2592,10,2000,0,10000,yes,self,always,0,,,,,,,
//30054,Sky Emperor Chaeyoung@SJ_STAREMPEROR,attack,2581,5,2000,0,10000,yes,target,always,0,,,,,,,
//30054,Sky Emperor Chaeyoung@SKE_ALL_IN_THE_SKY,attack,5474,5,2000,250,10000,no,target,always,0,,,,,,28,
//30054,Sky Emperor Chaeyoung@SKE_DAWN_BREAK,attack,5470,5,2000,0,10000,yes,target,always,0,,,,,,29,
//30054,Sky Emperor Chaeyoung@SKE_ENCHANTING_SKY,attack,5475,10,10000,500,900000,no,self,always,0,,,,,,5,
//30054,Sky Emperor Chaeyoung@SKE_MIDNIGHT_KICK,attack,5469,5,2000,0,10000,yes,target,always,0,,,,,,,
//30054,Sky Emperor Chaeyoung@SKE_NOON_BLAST,attack,5466,5,2000,0,10000,yes,target,always,0,,,,,,,
//30054,Sky Emperor Chaeyoung@SKE_RISING_MOON,attack,5468,5,2000,0,10000,yes,target,always,0,,,,,,,
//30054,Sky Emperor Chaeyoung@SKE_RISING_SUN,attack,5465,5,2000,0,10000,yes,target,always,0,,,,,,,
//30054,Sky Emperor Chaeyoung@SKE_SKY_MOON,attack,5503,5,2000,0,10000,yes,target,always,0,,,,,,,
//30054,Sky Emperor Chaeyoung@SKE_SKY_SUN,attack,5502,5,2000,0,10000,yes,self,always,0,,,,,,,
//30054,Sky Emperor Chaeyoung@SKE_STAR_BURST,attack,5472,5,2000,250,10000,no,target,always,0,,,,,,,
//30054,Sky Emperor Chaeyoung@SKE_STAR_CANNON,attack,5473,5,2000,250,0,no,self,always,0,,,,,,2,
//30054,Sky Emperor Chaeyoung@SKE_STAR_LIGHT_KICK,attack,5504,5,2000,0,10000,yes,target,always,0,,,,,,31,
//30054,Sky Emperor Chaeyoung@SKE_STAR_LIGHT_KICK,chase,5504,5,2000,0,10000,yes,target,always,0,,,,,,31,
//30054,Sky Emperor Chaeyoung@SKE_SUNSET_BLAST,attack,5467,5,2000,0,10000,yes,target,always,0,,,,,,7,
//30054,Sky Emperor Chaeyoung@SKE_TWINKLING_GALAXY,attack,5471,5,2000,0,0,yes,self,always,0,,,,,,,
//30054,Sky Emperor Chaeyoung@TK_JUMPKICK,chase,421,5,2000,0,10000,yes,target,always,0,,,,,,6,
//30055,Soul Ascetic Hyungmin@NPC_MENTALBREAKER,attack,159,3,500,250,10000,no,target,always,,,,,,,,
//30055,Soul Ascetic Hyungmin@NPC_WIDECURSE2,attack,761,5,800,1000,9000,no,self,always,,,,,,,,
//30055,Soul Ascetic Hyungmin@NPC_WIDELEASH,idle,748,5,10000,250,5000,no,self,rudeattacked,0,,,,,,30,
//30055,Soul Ascetic Hyungmin@NPC_WIDESOULDRAIN,chase,680,4,2000,1000,9000,no,self,always,,,,,,,,
//30055,Soul Ascetic Hyungmin@SOA_CIRCLE_OF_DIRECTIONS_AND_ELEMENTALS,attack,5431,5,2000,1000,10000,no,target,always,0,,,,,,,
//30055,Soul Ascetic Hyungmin@SOA_EXORCISM_OF_MALICIOUS_SOUL,attack,5425,5,2000,1000,10000,no,self,always,0,,,,,,23,
//30055,Soul Ascetic Hyungmin@SOA_SOUL_OF_HEAVEN_AND_EARTH,attack,5432,10,10000,1000,300000,no,self,always,0,,,,,,,
//30055,Soul Ascetic Hyungmin@SOA_TALISMAN_OF_BLACK_TORTOISE,attack,5429,5,2000,500,10000,no,target,always,0,,,,,,0,
//30055,Soul Ascetic Hyungmin@SOA_TALISMAN_OF_BLACK_TORTOISE,chase,5429,5,2000,500,10000,no,target,always,0,,,,,,0,
//30055,Soul Ascetic Hyungmin@SOA_TALISMAN_OF_BLUE_DRAGON,attack,5426,5,2000,500,10000,no,target,always,0,,,,,,36,
//30055,Soul Ascetic Hyungmin@SOA_TALISMAN_OF_BLUE_DRAGON,chase,5426,5,2000,500,10000,no,target,always,0,,,,,,36,
//30055,Soul Ascetic Hyungmin@SOA_TALISMAN_OF_FIVE_ELEMENTS,idle,5423,5,10000,0,30000,yes,friend,always,,,,,,,,
//30055,Soul Ascetic Hyungmin@SOA_TALISMAN_OF_FIVE_ELEMENTS,idle,5423,5,10000,0,30000,yes,self,always,,,,,,,,
//30055,Soul Ascetic Hyungmin@SOA_TALISMAN_OF_FOUR_BEARING_GOD,attack,5430,5,2000,1000,10000,no,target,always,0,,,,,,7,
